category,rank,year,origin,destination,daily_pax,baseline_total_min,step3_total_min,saved_total_min,saved_total_sec,saved_pax_min_day,baseline_rolling_min,step3_rolling_min,baseline_dwell_min,step3_dwell_min,baseline_transfer_min,step3_transfer_min,baseline_waiting_min,step3_waiting_min,waiting_delta_min,baseline_rolling_share,step3_rolling_share,delta_rolling_share,origin_row_idx,destination_idx
largest_passenger_minute_improvements,1,2035,Olten,Distelberg,251.16207874000003,37.0,21.0,16.0,960.0,4018.5932598400004,11.999999999999996,14.411764705882351,2.0,2.5882352941176467,23.0,4.0,14.894010889292195,14.726475849731663,-0.16753503956053173,0.32432432432432423,0.6862745098039215,0.36195018547959723,1007,334
largest_passenger_minute_improvements,2,2035,Chur,Zürich HB,1060.9117123,75.70132325141778,71.99999999999999,3.70132325141779,222.0793950850674,3926.7771884374515,71.17545970097956,69.67592592592591,4.525863550438219,2.324074074074074,0.0,0.0,12.94412938458307,14.71350556605755,1.769376181474481,0.9402142082060176,0.9677211934156378,0.02750698520962014,254,1561
largest_passenger_minute_improvements,3,2035,Sargans,Zürich HB,775.40158965,58.8330241187384,54.0,4.8330241187384,289.98144712430405,3747.534584486546,57.32083635044771,54.0,1.512187768290688,0.0,0.0,0.0,9.924139352710782,14.94506402313094,5.0209246704201576,0.9742969566677594,1.0,0.025703043332240605,1166,1561
largest_passenger_minute_improvements,4,2035,Zürich Flughafen,Zürich HB,10732.204038270002,11.505777777777778,11.207111111111109,0.2986666666666693,17.920000000000158,3205.3516060966685,9.762617283950618,9.705382716049382,0.986716049382716,0.7452839506172837,0.7564444444444444,0.7564444444444443,3.256266666666666,3.3522666666666665,0.09600000000000053,0.848496944101085,0.8660021855611958,0.017505241460110788,1558,1561
largest_passenger_minute_improvements,5,2035,Olten,Binzenhof,188.1508044,33.0,18.0,15.0,900.0,2822.262066,10.0,12.380952380952383,0.0,1.6190476190476188,23.0,4.0,14.894010889292195,14.726475849731663,-0.16753503956053173,0.30303030303030304,0.6878306878306879,0.38480038480038486,1007,131
largest_passenger_minute_improvements,6,2035,Zürich HB,Schlieren,2679.33732526,8.470796460176992,7.470796460176992,1.0,60.0,2679.33732526,7.3313012127171415,6.980530973451328,1.1394952474598492,0.4902654867256637,0.0,0.0,7.46283185840708,7.46283185840708,0.0,0.8654795623036324,0.9343757403458897,0.06889617804225723,1561,1184
largest_passenger_minute_improvements,7,2035,Basel SBB,Bern,1687.1598735599998,58.67903525046383,57.142857142857146,1.5361781076066876,92.17068645640126,2591.778061795339,53.341827640146974,53.2206707358268,4.0719014878678745,2.656880284581365,1.2653061224489799,1.2653061224489799,12.326736755308186,12.326736755308186,0.0,0.9090440463525741,0.931361737876969,0.02231769152439489,76,99
largest_passenger_minute_improvements,8,2035,Olten,Bern,1989.91795307,31.795679567956803,30.51219512195122,1.283484446005584,77.00906676033505,2554.028741592615,30.91351135113512,29.866124661246612,0.8821682168216822,0.646070460704607,0.0,0.0,8.946939693969398,10.72813911472448,1.7811994207550814,0.9722550916096564,0.9788258282263078,0.006570736616651418,1007,99
largest_passenger_minute_improvements,9,2035,Zürich HB,Zürich Flughafen,8359.85126124,11.132978723404262,10.829787234042552,0.30319148936171025,18.191489361702615,2534.635754737728,9.899576438140274,9.820971237194641,1.2334022852639877,1.0088159968479116,0.0,0.0,2.9591755319148945,3.161303191489361,0.20212765957446654,0.8892118348640088,0.906848031725242,0.01763619686123319,1561,1558
largest_passenger_minute_improvements,10,2035,Landquart,Zürich HB,592.48541405,65.68539325842697,62.0,3.68539325842697,221.1235955056182,2183.541750656182,63.16197449816942,61.666666666666664,2.5234187602575426,0.3333333333333333,0.0,0.0,13.08614232209738,14.838951310861423,1.752808988764043,0.9615832586960449,0.9946236559139785,0.033040397217933615,701,1561
largest_per_trip_deteriorations,1,2035,Rheinfelden Augarten,Olten Hammer,0.0010102800000000001,76.99999999999999,115.0,-38.000000000000014,-2280.000000000001,-0.03839064000000002,34.786324786324776,59.49999999999999,4.213675213675212,6.5,38.0,49.00000000000001,29.008682220091615,14.8990347702095,-14.109647449882115,0.4517704517704517,0.517391304347826,0.06562085257737427,1088,1008
largest_per_trip_deteriorations,2,2035,Kaiseraugst,Olten Hammer,0.0030088199999999997,74.0,112.0,-38.0,-2280.0,-0.11433515999999999,32.111111111111114,56.82539682539683,3.8888888888888893,6.174603174603176,38.0,49.0,29.086254514552795,14.941819772528437,-14.144434742024359,0.433933933933934,0.5073696145124716,0.07343568057853767,602,1008
largest_per_trip_deteriorations,3,2035,Mumpf,Olten Hammer,0.00159178,84.0,122.0,-38.0,-2280.0,-0.06048764,51.99999999999999,69.72072072072072,2.9999999999999996,4.2792792792792795,29.0,48.0,28.82968682968683,14.802076430307046,-14.027610399379782,0.619047619047619,0.5714813173829567,-0.04756630166466225,907,1008
largest_per_trip_deteriorations,4,2035,Pratteln Salina Raurica,Olten Hammer,0.00104172,72.0,110.0,-38.0,-2280.0,-0.03958536000000001,30.43137254901962,55.14754098360656,3.568627450980393,5.852459016393443,37.99999999999999,49.0,29.138252756573365,14.970748744815541,-14.167504011757824,0.42265795206971696,0.5013412816691506,0.07868332959943364,1047,1008
largest_per_trip_deteriorations,5,2035,Kaiseraugst,Wangen bei Olten,0.00501568,76.99999999999999,107.99999999999999,-31.0,-1860.0,-0.15548608,34.786324786324776,53.77966101694914,4.213675213675213,5.220338983050846,38.0,49.0,29.086254514552795,14.941819772528435,-14.14443474202436,0.4517704517704517,0.49795982423101065,0.04618937246055893,602,1468
largest_per_trip_deteriorations,6,2035,Mumpf,Wangen bei Olten,0.00260882,87.0,118.0,-31.0,-1860.0,-0.08087342,54.683908045977006,66.70476190476191,3.3160919540229883,3.295238095238095,29.000000000000004,48.0,28.82968682968683,14.802076430307045,-14.027610399379784,0.628550667195138,0.5652945924132365,-0.06325607478190143,907,1468
largest_per_trip_deteriorations,7,2035,Pratteln Salina Raurica,Wangen bei Olten,0.00174073,75.0,106.0,-31.0,-1860.0,-0.05396263,33.108108108108105,52.10526315789474,3.891891891891892,4.894736842105263,38.00000000000001,48.99999999999999,29.13825275657337,14.970748744815543,-14.167504011757826,0.44144144144144143,0.4915590863952334,0.05011764495379195,1047,1468
largest_per_trip_deteriorations,8,2035,Rheinfelden Augarten,Wangen bei Olten,0.0016765300000000003,80.0,110.99999999999997,-30.99999999999997,-1859.9999999999982,-0.05197242999999996,37.46031746031747,56.451612903225794,4.5396825396825395,5.548387096774192,38.0,48.99999999999999,29.008682220091615,14.899034770209498,-14.109647449882116,0.46825396825396837,0.5085730892182505,0.04031912096428214,1088,1468
largest_per_trip_deteriorations,9,2035,Frenkendorf-Füllinsdorf,Grünenmatt,0.00483923,100.0,130.00000000000003,-30.00000000000003,-1800.0000000000018,-0.14517690000000014,66.9620253164557,81.97938144329899,12.037974683544304,15.020618556701033,20.999999999999996,33.0,29.8827646544182,29.030651340996172,-0.8521133134220271,0.669620253164557,0.6306106264869151,-0.03900962667764185,431,514
largest_per_trip_deteriorations,10,2035,Muttenz,Grünenmatt,0.00524416,106.99999999999999,137.0,-30.000000000000014,-1800.000000000001,-0.15732480000000007,72.67441860465115,87.69230769230768,13.325581395348836,16.30769230769231,21.0,33.0,29.679605770289616,28.839008058109183,-0.8405977121804327,0.6792001738752445,0.640089837170129,-0.039110336705115434,916,514
largest_passenger_minute_deteriorations,1,2035,Luzern,Bern,868.6705717600001,62.95138226882746,64.96685606060605,-2.0154737917785894,-120.92842750671537,-1750.7827710716028,59.82556990567229,60.781364983522266,2.1925425824116034,2.4231804710231777,0.933269780743565,1.7623106060606057,12.864685944285561,10.210753367003367,-2.6539325772821947,0.9503456119548462,0.9355749788295245,-0.014770633125321786,825,99
largest_passenger_minute_deteriorations,2,2035,Murten/Morat,Bern,326.39161941,39.00000000000001,41.9535095715588,-2.95350957155879,-177.2105742935274,-964.0007720040087,31.440970657014418,34.32015164011518,5.59002296194639,4.679848359884824,1.969006381039198,2.9535095715587967,14.829945305378304,11.613901549680948,-3.2160437556973562,0.8061787347952414,0.8180519816006421,0.011873246805400695,915,99
largest_passenger_minute_deteriorations,3,2035,Olten,Thun,224.57295338,51.0,53.597594819611466,-2.5975948196114658,-155.85568917668795,-583.3495403247352,45.0,45.0,4.501387604070305,6.899167437557817,1.4986123959296946,1.698427382053654,14.636493987049029,14.799676225716928,0.16318223866789872,0.8823529411764706,0.8395899135297469,-0.042763027646723684,1007,1355
largest_passenger_minute_deteriorations,4,2035,Thun,Bern,3853.65955392,21.045658012533575,21.178475336322876,-0.13281732378930045,-7.969039427358027,-511.8327487467237,20.44449418084154,20.54394618834081,0.6011638316920324,0.6345291479820627,0.0,0.0,6.118800358102059,6.386278026905831,0.2674776688037719,0.9714352560830355,0.9700389599390191,-0.0013962961440163735,1355,99
largest_passenger_minute_deteriorations,5,2035,Dietikon,Schlieren,261.28077982,4.000000000000001,5.874889867841411,-1.8748898678414099,-112.49339207048459,-489.8726867462203,3.6666666666666674,4.916593245227607,0.3333333333333333,0.2552129221732746,0.0,0.7030837004405286,7.505947136563877,5.396696035242291,-2.1092511013215853,0.9166666666666666,0.8368826234753048,-0.07978404319136179,330,1184
largest_passenger_minute_deteriorations,6,2035,Winterthur,Zürich Oerlikon,999.6591473700003,16.140555058191588,16.571172784243508,-0.4306177260519206,-25.837063563115237,-430.4709488674713,13.924828409430022,14.05892105175901,2.215726648761564,2.5122517324844975,0.0,0.0,5.384691136974039,4.865980304386748,-0.5187108325872911,0.8627230203191154,0.8483962622806491,-0.01432675803846628,1498,1567
largest_passenger_minute_deteriorations,7,2035,Fribourg/Freiburg,Bern,4021.5292547000004,21.956093189964157,22.056552962298024,-0.10045977233386694,-6.027586340032016,-404.0019133611476,21.27191267513848,21.338828137750937,0.6841805148256762,0.7177248245470865,0.0,0.0,6.830241935483872,6.684515260323161,-0.14572667516071114,0.9688386950762986,0.9674597918462636,-0.001378903230034978,432,99
largest_passenger_minute_deteriorations,8,2035,Solothurn,Biel/Bienne,655.5853374700001,21.880434782608695,22.369565217391298,-0.4891304347826022,-29.347826086956132,-320.66674115380016,19.78973429951691,20.13248792270531,2.090700483091787,2.2370772946859896,0.0,0.0,7.778804347826086,7.636956521739128,-0.14184782608695823,0.9044488601865651,0.8999946010150092,-0.004454259171555952,1247,127
largest_passenger_minute_deteriorations,9,2035,Flums,Zürich HB,44.75316309,68.34831460674157,75.3176248821866,-6.969310275445039,-418.15861652670236,-311.8986793818047,62.71332263242374,62.718028813787534,4.99454253611557,5.027494277635653,0.6404494382022472,7.57210179076343,9.237827715355804,9.275683317624882,0.03785560226907769,0.9175547779526078,0.8327138423694637,-0.0848409355831441,419,1561
largest_passenger_minute_deteriorations,10,2035,Visp,Martigny,358.96796615999995,41.16022099447515,42.02209944751381,-0.8618784530386634,-51.712707182319804,-309.38675536441605,37.305744056319796,37.31193641427318,3.85447693815535,4.710163033240637,0.0,0.0,12.064640883977901,12.064640883977901,0.0,0.9063543186837425,0.8879122391511235,-0.018442079532619005,1445,856
