code,name,canton,fromValue,fromWeight,toValue,toWeight,deltaMin,deltaLabel,window,fromYear,toYear,level,metric,weightMode
GE,GE,GE,67.44481697977946,8677.007706767386,67.57843609352173,10210.355630286716,0.1336191137422702,+8 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
GR,GR,GR,52.17471301787423,18257.86382945817,41.53511368823204,20740.076157115225,-10.639599329642195,-10 min 38 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
JU,JU,JU,41.14830469722561,4635.722287115714,36.02533595365301,4966.997799503945,-5.122968743572599,-5 min 7 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
LU,LU,LU,61.97758317207501,14235.654398425868,50.604640393698176,16773.81869087618,-11.372942778376832,-11 min 22 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
NE,NE,NE,55.12378756337778,9790.250774239526,44.41231579242691,10462.854760487986,-10.711471770950872,-10 min 43 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
OW,OW,OW,70.63041206177577,2483.363004419457,59.5183050287758,2511.773046241093,-11.112107032999972,-11 min 7 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
SG,SG,SG,51.02068201170377,61137.90345889464,39.893923835218345,67010.37509744588,-11.126758176485424,-11 min 8 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
SH,SH,SH,67.15081503318389,9437.168211896183,61.87291935527909,9990.597871483456,-5.277895677904802,-5 min 17 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
SO,SO,SO,53.74557114523643,29167.405437514575,44.12748286034512,32954.495511489215,-9.618088284891314,-9 min 37 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
SZ,SZ,SZ,65.40494696832681,10579.108457591168,58.58576538464514,13296.566748097459,-6.819181583681669,-6 min 49 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
TG,TG,TG,46.40785933576803,20196.30452337057,43.092167919898856,24885.405727811725,-3.315691415869175,-3 min 19 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
TI,TI,TI,117.40866475140672,8381.8963622509,84.39735035080074,9741.103316908522,-33.01131440060598,-33 min 1 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
UR,UR,UR,82.87179074777708,2419.2495724361534,68.50468961573333,2536.38611215946,-14.367101132043757,-14 min 22 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
VD,VD,VD,36.19877049828997,52521.59477110945,31.463190134954846,62358.411679743505,-4.735580363335121,-4 min 44 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
VS,VS,VS,51.28740297465783,21024.562756732455,47.04711671316474,26818.298264818746,-4.24028626149309,-4 min 14 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
ZG,ZG,ZG,50.403524584071214,11837.341535316033,44.98045191946115,15703.206184311206,-5.423072664610061,-5 min 25 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
ZH,ZH,ZH,48.70972069565941,162752.31150205008,40.08787135866337,183249.17817242298,-8.621849336996043,-8 min 37 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
,,,114.73851835410028,2758.948844323696,73.52711660036333,2758.515988581954,-41.21140175373695,-41 min 13 s,1982-2002,1982,2002,canton,avgTotalMin,weighted
AG,AG,AG,41.48333446431238,63668.19478861897,41.098589078935426,65235.23751579791,-0.38474538537695224,-23 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
AR,AR,AR,65.25785688704842,2573.5226271079864,63.945304527648055,2547.5189776777333,-1.3125523594003639,-1 min 19 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
BE,BE,BE,43.25225311340193,127650.86201353073,40.14681551568858,129161.3987252045,-3.1054375977133475,-3 min 6 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
BL,BL,BL,42.27824085200031,17331.14045352219,40.190514208152976,17538.0477305761,-2.0877266438473328,-2 min 5 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
BS,BS,BS,54.17517662424411,29916.348812925444,46.99919756970805,29737.461640856753,-7.175979054536057,-7 min 11 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
FR,FR,FR,54.38668876312726,16570.03572271046,53.55465642922724,17288.522207660382,-0.832032333900024,-50 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
GE,GE,GE,67.57843609352173,10210.355630286716,53.78535423155331,10500.380892025012,-13.793081861968417,-13 min 48 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
GR,GR,GR,41.53511368823204,20740.076157115225,40.41588196452698,20967.88556184701,-1.119231723705056,-1 min 7 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
JU,JU,JU,36.02533595365301,4966.997799503945,46.24083300460458,4969.546749275362,10.21549705095157,+10 min 13 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
LU,LU,LU,50.604640393698176,16773.81869087618,49.34496259858289,16988.290107857316,-1.2596777951152873,-1 min 16 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
NE,NE,NE,44.41231579242691,10462.854760487986,46.48950927512698,10568.127762964617,2.0771934827000678,+2 min 5 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
OW,OW,OW,59.5183050287758,2511.773046241093,56.92667604017852,2535.1797203013666,-2.5916289885972787,-2 min 35 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
SG,SG,SG,39.893923835218345,67010.37509744588,38.75615123287745,68462.91382958088,-1.1377726023408954,-1 min 8 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
SH,SH,SH,61.87291935527909,9990.597871483456,60.66929918956801,9981.19167467088,-1.2036201657110794,-1 min 12 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
SO,SO,SO,44.12748286034512,32954.495511489215,41.77217863862611,32710.975615249023,-2.3553042217190097,-2 min 21 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
SZ,SZ,SZ,58.58576538464514,13296.566748097459,51.16043650754071,14592.386559537035,-7.425328877104434,-7 min 26 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
TG,TG,TG,43.092167919898856,24885.405727811725,38.0836253219971,25365.1059683209,-5.008542597901759,-5 min 1 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
TI,TI,TI,84.39735035080074,9741.103316908522,90.28437097675646,9957.930074054184,5.887020625955728,+5 min 53 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
UR,UR,UR,68.50468961573333,2536.38611215946,68.79683879573908,2526.857290602128,0.29214918000575096,+18 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
VD,VD,VD,31.463190134954846,62358.411679743505,33.15243433904205,64636.990657104565,1.6892442040872062,+1 min 41 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
VS,VS,VS,47.04711671316474,26818.298264818746,45.20432992364551,27792.92017967377,-1.8427867895192307,-1 min 51 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
ZG,ZG,ZG,44.98045191946115,15703.206184311206,41.919317884443835,16330.209562244843,-3.061134035017318,-3 min 4 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
ZH,ZH,ZH,40.08787135866337,183249.17817242298,38.201465610347974,189563.1717894211,-1.886405748315397,-1 min 53 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
,,,73.52711660036333,2758.515988581954,43.61374144345604,2758.529429180774,-29.913375156907286,-29 min 55 s,Bahn 2000,2002,2005,canton,avgTotalMin,weighted
AG,AG,AG,41.098589078935426,65235.23751579791,38.386396520387756,68751.03157466752,-2.7121925585476703,-2 min 43 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
AR,AR,AR,63.945304527648055,2547.5189776777333,63.83535845595841,2570.9431823017208,-0.10994607168964166,-7 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
BE,BE,BE,40.14681551568858,129161.3987252045,39.79941160027749,134689.74633234568,-0.3474039154110926,-21 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
BL,BL,BL,40.190514208152976,17538.0477305761,38.48454254234299,17981.346039496057,-1.705971665809983,-1 min 42 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
BS,BS,BS,46.99919756970805,29737.461640856753,45.22423477827469,30105.435346932318,-1.77496279143336,-1 min 46 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
FR,FR,FR,53.55465642922724,17288.522207660382,54.435969102412194,18596.507688355523,0.8813126731849579,+53 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
GE,GE,GE,53.78535423155331,10500.380892025012,54.8507484470279,11052.70023328458,1.0653942154745835,+1 min 4 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
GR,GR,GR,40.41588196452698,20967.88556184701,37.54632367616916,21421.031231091023,-2.8695582883578226,-2 min 52 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
JU,JU,JU,46.24083300460458,4969.546749275362,45.71295537956329,5043.170351668808,-0.5278776250412918,-32 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
LU,LU,LU,49.34496259858289,16988.290107857316,48.83059876241208,15947.21899211664,-0.5143638361708085,-31 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
NE,NE,NE,46.48950927512698,10568.127762964617,46.192493865193526,9401.277611981903,-0.29701540993345077,-18 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
OW,OW,OW,56.92667604017852,2535.1797203013666,57.99937539412691,2669.30199014237,1.0726993539483871,+1 min 4 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
SG,SG,SG,38.75615123287745,68462.91382958088,39.09986038768977,70646.75484702457,0.34370915481232345,+21 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
SH,SH,SH,60.66929918956801,9981.19167467088,55.126952177981906,10237.417943127286,-5.542347011586102,-5 min 33 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
SO,SO,SO,41.77217863862611,32710.975615249023,42.36351174227988,33345.20696246621,0.5913331036537741,+35 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
SZ,SZ,SZ,51.16043650754071,14592.386559537035,56.894156632788224,15417.964683657516,5.733720125247515,+5 min 44 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
TG,TG,TG,38.0836253219971,25365.1059683209,37.74439656668091,26498.079060982214,-0.339228755316185,-20 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
TI,TI,TI,90.28437097675646,9957.930074054184,106.6569043029332,10373.790162494864,16.372533326176736,+16 min 22 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
UR,UR,UR,68.79683879573908,2526.857290602128,66.90158110138947,2544.593709505158,-1.8952576943496098,-1 min 54 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
VD,VD,VD,33.15243433904205,64636.990657104565,33.55389798898183,69324.04694163722,0.4014636499397781,+24 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
VS,VS,VS,45.20432992364551,27792.92017967377,43.35094184475225,29298.47853825955,-1.8533880788932606,-1 min 51 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
ZG,ZG,ZG,41.919317884443835,16330.209562244843,42.99467054559012,17003.765321085324,1.0753526611462831,+1 min 5 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
ZH,ZH,ZH,38.201465610347974,189563.1717894211,36.97648717309975,201648.97095574698,-1.2249784372482253,-1 min 13 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
,,,43.61374144345604,2758.529429180774,42.21307418817341,2758.5212806439777,-1.4006672552826345,-1 min 24 s,2005-2009,2005,2009,canton,avgTotalMin,weighted
AG,AG,AG,38.69353360851931,70841.49479191133,39.10626946430927,73918.62838395941,0.4127358557899612,+25 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
AR,AR,AR,63.30663569670479,2584.004738048666,72.72596293783201,2620.3851758539918,9.41932724112722,+9 min 25 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
BE,BE,BE,39.40133683855749,136176.57558576844,38.645086204382686,139546.31718232448,-0.7562506341748048,-45 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
BL,BL,BL,38.794458957672596,18149.443551204582,39.30760771216907,18540.660455088593,0.513148754496477,+31 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
BS,BS,BS,45.76227250262698,29841.689842003234,44.5051401987389,30535.044978031132,-1.2571323038880777,-1 min 15 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
FR,FR,FR,54.4410510475034,19382.986928036575,48.41869120619029,20656.96627436511,-6.022359841313111,-6 min 1 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
GE,GE,GE,54.444153898984474,11229.16691512125,54.071661847052255,11640.173056981837,-0.3724920519322197,-22 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
GR,GR,GR,37.277633639165245,21590.59874858473,33.25422417103681,21869.694564495418,-4.023409468128435,-4 min 1 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
JU,JU,JU,42.50494995150101,5072.1407930918995,39.976572959950076,5206.846112615251,-2.5283769915509353,-2 min 32 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
LU,LU,LU,48.856244011448524,16331.985174366067,47.68693006544684,16872.15877874541,-1.1693139460016866,-1 min 10 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
NE,NE,NE,45.46749518623808,9485.22218660899,45.321073924779085,9712.19700834258,-0.1464212614589968,-9 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
OW,OW,OW,57.6697349983911,2734.837668769224,58.057878298544715,2807.103997356427,0.3881433001536152,+23 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
SG,SG,SG,38.918858757525925,71907.93008188516,39.06294814937178,77854.45880646355,0.1440893918458528,+9 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
SH,SH,SH,55.04341692268385,10437.493665722612,53.29053698691183,10746.176171398369,-1.7528799357720217,-1 min 45 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
SO,SO,SO,42.27816085804287,33663.396125759806,42.45342430553958,34545.57128527679,0.17526344749671097,+11 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
SZ,SZ,SZ,56.881779460512995,15760.09309412318,56.67018578555114,16277.64567599373,-0.2115936749618541,-13 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
TG,TG,TG,37.50143179006834,27273.99874186954,37.57558380278201,28546.750426718478,0.07415201271367522,+4 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
TI,TI,TI,106.93759529476003,10411.307821198032,107.03030580341607,10825.726228376567,0.09271050865604025,+6 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
UR,UR,UR,67.20696578402963,2549.005237615622,67.99872110880297,2593.226110022911,0.7917553247733338,+48 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
VD,VD,VD,33.454043516630136,71736.15066309931,32.99594949709013,75244.93226844938,-0.45809401954000606,-27 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
VS,VS,VS,43.00175441454092,30217.187059370735,43.23541938059679,31622.115710354756,0.23366496605586917,+14 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
ZG,ZG,ZG,42.99413772486813,17650.103420820058,43.378005780222566,18414.554562435886,0.3838680553544336,+23 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
ZH,ZH,ZH,36.164429780364216,207780.28824599608,36.20086165308428,215688.00659227854,0.03643187272006543,+2 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
,,,41.74671935879457,2758.486430021294,41.805286554077945,2758.515124256446,0.05856719528337351,+4 s,2011-2014,2011,2014 Q1/2,canton,avgTotalMin,weighted
AG,AG,AG,39.10626946430927,73918.62838395941,39.057714751915526,76001.48842120497,-0.04855471239374509,-3 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
AR,AR,AR,72.72596293783201,2620.3851758539918,71.9943222468658,2663.418273798848,-0.7316406909662021,-44 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
BE,BE,BE,38.645086204382686,139546.31718232448,39.12977009913501,141907.8419213379,0.48468389475232243,+29 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
BL,BL,BL,39.30760771216907,18540.660455088593,39.817343806616954,18825.65300081246,0.5097360944478808,+31 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
BS,BS,BS,44.5051401987389,30535.044978031132,44.046973919729524,30933.54193460651,-0.4581662790093759,-27 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
FR,FR,FR,48.41869120619029,20656.96627436511,47.567141805706754,21237.417646239897,-0.8515494004835347,-51 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
GE,GE,GE,54.071661847052255,11640.173056981837,49.32784094182737,11935.970980397404,-4.7438209052248865,-4 min 45 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
GR,GR,GR,33.25422417103681,21869.694564495418,34.179615099140065,22055.42889633959,0.9253909281032549,+56 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
JU,JU,JU,39.976572959950076,5206.846112615251,40.2484762559086,5257.682968121393,0.27190329595852347,+16 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
LU,LU,LU,47.68693006544684,16872.15877874541,47.889270509909025,17248.15362619351,0.20234044446218746,+12 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
NE,NE,NE,45.321073924779085,9712.19700834258,48.62496597578671,10017.333008771328,3.3038920510076224,+3 min 18 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
OW,OW,OW,58.057878298544715,2807.103997356427,58.242700492314114,2848.4354560129295,0.18482219376939923,+11 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
SG,SG,SG,39.06294814937178,77854.45880646355,38.71321034390416,78909.93900618996,-0.349737805467619,-21 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
SH,SH,SH,53.29053698691183,10746.176171398369,52.98112343844565,10928.919488274836,-0.30941354846618196,-19 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
SO,SO,SO,42.45342430553958,34545.57128527679,41.40381710841302,35547.18474045438,-1.049607197126555,-1 min 3 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
SZ,SZ,SZ,56.67018578555114,16277.64567599373,51.64906821260994,17661.33620844323,-5.0211175729412005,-5 min 1 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
TG,TG,TG,37.57558380278201,28546.750426718478,37.750201203300286,29301.266775534492,0.17461740051827235,+10 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
TI,TI,TI,107.03030580341607,10825.726228376567,98.37364878628765,10949.501276177985,-8.656657017128424,-8 min 39 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
UR,UR,UR,67.99872110880297,2593.226110022911,67.85767397109917,2603.45015106987,-0.14104713770379362,-8 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
VD,VD,VD,32.99594949709013,75244.93226844938,36.182789036892366,77553.82669417982,3.1868395398022358,+3 min 11 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
VS,VS,VS,43.23541938059679,31622.115710354756,44.30999506355817,32331.069826159022,1.074575682961381,+1 min 4 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
ZG,ZG,ZG,43.378005780222566,18414.554562435886,41.094852372987674,19005.82737252684,-2.2831534072348916,-2 min 17 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
ZH,ZH,ZH,36.20086165308428,215688.00659227854,37.12906047769112,222145.63737851803,0.928198824606838,+56 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
,,,41.805286554077945,2758.515124256446,41.07456479685304,2758.473863704045,-0.7307217572249058,-44 s,Zürich HB Löwenstrasse,2014 Q1/2,2016,canton,avgTotalMin,weighted
AG,AG,AG,39.057714751915526,76001.48842120497,38.60240999645107,80538.73547713022,-0.4553047554644536,-27 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
AR,AR,AR,71.9943222468658,2663.418273798848,48.11903403059574,2694.034762011067,-23.875288216270064,-23 min 53 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
BE,BE,BE,39.12977009913501,141907.8419213379,39.62022339912461,144801.9132075695,0.4904532999896034,+29 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
BL,BL,BL,39.817343806616954,18825.65300081246,40.95471920694416,19299.505641210977,1.1373754003272083,+1 min 8 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
BS,BS,BS,44.046973919729524,30933.54193460651,44.09115513171388,31408.056853311904,0.04418121198435898,+3 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
FR,FR,FR,47.567141805706754,21237.417646239897,47.72252662566238,22455.94665982511,0.15538481995562847,+9 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
GE,GE,GE,49.32784094182737,11935.970980397404,60.866557968593426,9661.141290250127,11.538717026766058,+11 min 32 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
GR,GR,GR,34.179615099140065,22055.42889633959,33.63854352654704,22481.35435183809,-0.541071572593026,-32 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
JU,JU,JU,40.2484762559086,5257.682968121393,40.94242308095935,5306.393368123361,0.6939468250507517,+42 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
LU,LU,LU,47.889270509909025,17248.15362619351,46.966877494947035,17971.564950392407,-0.9223930149619903,-55 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
NE,NE,NE,48.62496597578671,10017.333008771328,48.011903167751505,9882.290308901273,-0.6130628080352025,-37 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
OW,OW,OW,58.242700492314114,2848.4354560129295,57.811709166180655,2929.0518520150663,-0.4309913261334586,-26 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
SG,SG,SG,38.71321034390416,78909.93900618996,39.36995398406987,81531.23128804695,0.6567436401657147,+39 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
SH,SH,SH,52.98112343844565,10928.919488274836,52.06472780746777,11365.105441642809,-0.9163956309778811,-55 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
SO,SO,SO,41.40381710841302,35547.18474045438,41.26656682534871,36972.320779880145,-0.13725028306431142,-8 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
SZ,SZ,SZ,51.64906821260994,17661.33620844323,49.9031787757689,18547.470835566673,-1.7458894368410398,-1 min 45 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
TG,TG,TG,37.750201203300286,29301.266775534492,38.97715091989421,29659.253075316494,1.2269497165939214,+1 min 14 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
TI,TI,TI,98.37364878628765,10949.501276177985,90.7206190465757,9568.721335144559,-7.65302973971194,-7 min 39 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
UR,UR,UR,67.85767397109917,2603.45015106987,68.48103066308994,2666.9985283079477,0.6233566919907645,+37 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
VD,VD,VD,36.182789036892366,77553.82669417982,33.73754891738758,81321.94408353134,-2.4452401195047884,-2 min 27 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
VS,VS,VS,44.30999506355817,32331.069826159022,41.43245980211204,33666.87996050416,-2.877535261446127,-2 min 53 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
ZG,ZG,ZG,41.094852372987674,19005.82737252684,39.72686775577619,19901.042517476373,-1.3679846172114836,-1 min 22 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
ZH,ZH,ZH,37.12906047769112,222145.63737851803,36.289257407785115,233838.24679860965,-0.8398030699060044,-50 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
,,,41.07456479685304,2758.473863704045,55.30816537964861,2758.421661209346,14.233600582795567,+14 min 14 s,NEAT Base Tunnels,2016,2021,canton,avgTotalMin,weighted
AG,AG,AG,38.60240999645107,80538.73547713022,37.28749163649064,86039.49135560897,-1.31491835996043,-1 min 19 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
AR,AR,AR,48.11903403059574,2694.034762011067,49.153805039701105,2766.6770887239704,1.0347710091053628,+1 min 2 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
BE,BE,BE,39.62022339912461,144801.9132075695,40.32169247094441,146425.18648746447,0.7014690718198011,+42 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
BL,BL,BL,40.95471920694416,19299.505641210977,40.967239269186386,19982.83251634415,0.012520062242224128,+1 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
BS,BS,BS,44.09115513171388,31408.056853311904,43.44243632817133,32409.145016345446,-0.6487188035425504,-39 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
FR,FR,FR,47.72252662566238,22455.94665982511,47.51215461078542,24026.586146165813,-0.21037201487695967,-13 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
GE,GE,GE,60.866557968593426,9661.141290250127,58.15885287503197,8323.257299774848,-2.707705093561458,-2 min 42 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
GR,GR,GR,33.63854352654704,22481.35435183809,36.32062799655784,23224.6126377133,2.6820844700107997,+2 min 41 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
JU,JU,JU,40.94242308095935,5306.393368123361,43.574674473435635,5410.202910437341,2.6322513924762845,+2 min 38 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
LU,LU,LU,46.966877494947035,17971.564950392407,46.3614070637691,19245.06279391658,-0.6054704311779346,-36 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
NE,NE,NE,48.011903167751505,9882.290308901273,50.563869219769884,9440.09476684658,2.551966052018379,+2 min 33 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
OW,OW,OW,57.811709166180655,2929.0518520150663,57.761895451628355,3044.6462264567895,-0.049813714552300326,-3 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
SG,SG,SG,39.36995398406987,81531.23128804695,36.807759059982686,85138.77725704813,-2.562194924087187,-2 min 34 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
SH,SH,SH,52.06472780746777,11365.105441642809,51.62523999840261,11915.658698958428,-0.43948780906515594,-26 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
SO,SO,SO,41.26656682534871,36972.320779880145,39.17028433728263,38632.55138560976,-2.0962824880660804,-2 min 6 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
SZ,SZ,SZ,49.9031787757689,18547.470835566673,49.20807598195811,19323.789379013906,-0.6951027938107899,-42 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
TG,TG,TG,38.97715091989421,29659.253075316494,34.55907107610318,32029.969640442807,-4.418079843791027,-4 min 25 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
TI,TI,TI,90.7206190465757,9568.721335144559,85.14148942097167,9838.156414699464,-5.57912962560404,-5 min 35 s,2021-2026,2021,2026,canton,avgTotalMin,weighted
